pl_orbper,pl_trandur,pl_trandep,pl_rade,pl_radj,st_rad,st_teff,st_mass,st_logg,st_met,sy_pnum,sy_snum,pl_eqt,pl_insol,disposition
1.62116,3.28,0.00575,1.31,0.11687057,1.59,5799.0,1.04,4.05,-0.03,2.0,1.0,2130.0,3425.899708009116,CONFIRMED
479.9,,,,,1.59,5799.0,1.04,4.05,-0.03,2.0,1.0,370.0,1.7365001206808353,CONFIRMED
10.6413,,,0.91,0.0811849,1.147,5784.0,1.013,4.32,0.05,3.0,1.0,968.0,146.10512617828064,CONFIRMED
36.57669,,,2.42,0.21589831,1.147,5784.0,1.013,4.32,0.05,3.0,1.0,641.0,28.165610401001327,CONFIRMED
138.0731,,,2.4,0.21411403,1.147,5784.0,1.013,4.32,0.05,3.0,1.0,411.0,4.791957255074802,CONFIRMED
0.959641,,,1.67,0.14898768,0.88,5261.0,0.837,,0.04,4.0,1.0,1774.0,1650.0,CONFIRMED
,,,,,,,,,,4.0,1.0,,,CONFIRMED
0.959641,,,1.7,0.1516641,0.872,5261.0,0.866,4.47,0.04,4.0,1.0,1608.0,1625.0,CONFIRMED
0.959628,1.65,,1.557,0.13890624,0.828,5370.0,0.883,4.52,0.0,4.0,1.0,1860.0,1532.98589596138,CONFIRMED
0.96,,,1.626,0.145062,0.88,5261.0,0.837,4.47,0.04,4.0,1.0,26048.558622830365,1652.28374021146,CONFIRMED
0.959641,1.622,0.0294,1.7,0.15166384,0.86,5261.0,0.86,4.47,0.04,4.0,1.0,25637.965990026893,1625.0,CONFIRMED
0.959628,1.6488,,1.8,0.16,0.88,,,,,4.0,1.0,,,CONFIRMED
0.959665,,,1.62377492,0.1448635,0.836616,5366.0,0.89032,4.54,-0.01,4.0,1.0,25642.9640937852,1551.7535166735104,CONFIRMED
0.959624,,,1.7,0.15166384,0.87,5528.0,0.94,4.53,-0.02,4.0,1.0,1669.0,1822.980259661182,CONFIRMED
0.959632,1.65,,1.574,0.14042312,0.835,5286.0,0.877,4.51,0.03,4.0,1.0,1759.0,1470.3935493331358,CONFIRMED
0.959622,,,1.6,0.14274268,0.83,5438.0,,4.6,-0.1,4.0,1.0,,,CONFIRMED
0.95965428,1.609,,1.627,0.14515147,0.871,5300.0,0.852,4.47,0.037,4.0,1.0,1777.0,1648.3585284748472,CONFIRMED
,,,,,,,,,,4.0,1.0,,,CONFIRMED
29.875221,,,2.3,0.20519261,0.83,5438.0,,4.6,-0.1,4.0,1.0,,,CONFIRMED
29.84622,4.81,,2.74,0.24444685,0.835,5286.0,0.877,4.51,0.03,4.0,1.0,548.0,15.033292343572422,CONFIRMED
29.839835,5.0592,,3.0,0.27,0.88,,,,,4.0,1.0,,,CONFIRMED
29.8454,5.15,0.0946,3.01,0.26853421,0.86,5261.0,0.86,4.47,0.04,4.0,1.0,8152.56050558619,16.6,CONFIRMED
29.8454,,,3.0,0.26764253,0.88,5261.0,0.837,,0.04,4.0,1.0,564.0,16.9,CONFIRMED
29.83832,,,2.86,0.25515211,0.87,5528.0,0.94,4.53,-0.02,4.0,1.0,531.0,18.644508722727664,CONFIRMED
29.8454,4.81,,2.85,0.25425997,0.828,5370.0,0.883,4.52,0.0,4.0,1.0,500.0,15.673723068069185,CONFIRMED
29.844982,,,2.83066164,0.25253472,0.836616,5366.0,0.89032,4.54,-0.01,4.0,1.0,8154.255886071295,15.86672097266033,CONFIRMED
29.8464948,4.869,,2.923,0.26077304,0.871,5300.0,0.852,4.47,0.037,4.0,1.0,565.0,16.853119731139287,CONFIRMED
29.8454,,,3.01,0.26853468,0.872,5261.0,0.866,4.47,0.04,4.0,1.0,511.0,16.6,CONFIRMED
,,,,,,,,,,4.0,1.0,,,CONFIRMED
8.4112,,,,,0.88,5261.0,0.837,,0.04,4.0,1.0,12635.374584235966,91.47498077795424,CONFIRMED
8.4783,,,,,0.871,5300.0,0.852,4.47,0.037,4.0,1.0,859.5,90.25259804266972,CONFIRMED
8.509,,,,,0.86,5261.0,0.86,4.47,0.04,4.0,1.0,12386.834187297867,88.9,CONFIRMED
8.509,,,,,0.872,5261.0,0.866,4.47,0.04,4.0,1.0,776.0,88.9,CONFIRMED
102.09,,,,,0.871,5300.0,0.852,4.47,0.037,4.0,1.0,374.8,3.2700958347582327,CONFIRMED
96.63,,,,,0.88,5261.0,0.837,,0.04,4.0,1.0,5599.7690359715525,3.5288264533649314,CONFIRMED
15.611,3.304,,2.884,0.25729369,1.22,6252.6,1.2,4.372,0.143,3.0,1.0,911.0,120.9553672544941,CONFIRMED
15.61136332661,3.2002615,0.05204898,2.90333467,0.25901862,1.22568,6061.77,,4.31439,,3.0,1.0,829.66,111.9729,CONFIRMED
15.613426,3.0144,0.0362,3.0,0.3,1.438,6460.0,,4.264,,3.0,1.0,,,CONFIRMED
15.604,,,,,1.22,6148.0,1.19,4.36,0.16,3.0,1.0,13343.282467119894,113.76287540878748,CONFIRMED
0.719573,,,1.613,0.14390247,1.22,5959.0,1.18,,0.255,2.0,1.0,2463.0,6130.0,CONFIRMED
0.719597,1.5336,0.0149,,,1.224,6080.0,,4.338,,2.0,1.0,,,CONFIRMED
0.71957120984,1.7575219,0.01596404,1.61084174,0.14370992,1.25505,5910.0,,4.27216,,2.0,1.0,2301.94,6635.8567,CONFIRMED
0.719573,1.7976,,1.613,0.14390222,1.22,,1.18,4.34,,2.0,1.0,,,CONFIRMED
11.8143,5.7072,0.1477,7.263432,0.648,1.733,5622.0,1.324,4.083,0.436,1.0,1.0,1068.0,216.6286373200257,CONFIRMED
11.8143,5.7336,0.1509,7.39794,0.66,1.747,5576.0,1.157,4.016,0.421,1.0,1.0,1089.0,233.06049530217155,CONFIRMED
11.81417261526,5.5649352,0.15048942,6.97249322,0.62204525,1.78598,5609.0,,3.93083,,1.0,1.0,1039.22,275.6427,CONFIRMED
11.8144024,5.65,,,,1.657,5499.0,,,,1.0,1.0,,,CONFIRMED
11.81399,,,6.86,0.61200821,1.657,5499.0,1.12,4.044,0.45,1.0,1.0,1053.0,202.673565994912,CONFIRMED
11.814417,,,,,1.657,5499.0,1.12,4.044,0.45,1.0,1.0,15415.463407220224,202.6637992733013,CONFIRMED
9.1205,,0.097,2.46598,0.22,0.72,5089.0,0.81,4.59,-0.16,1.0,2.0,10820.077209436316,49.1893722873488,CONFIRMED
9.0949,,,2.53,0.22571187,0.716,5089.0,0.755,,-0.16,1.0,2.0,745.0,51.4,CONFIRMED
9.1205,,0.0967,2.53,0.226,0.716,5089.0,0.775,4.59,-0.16,1.0,2.0,690.0,50.09809475480144,CONFIRMED
9.100412,2.181,0.1085,2.59387,0.23140998,0.77,5013.7,,4.58,,1.0,2.0,644.0,28.6373,CONFIRMED
9.1004157,2.431,0.0889,2.469,0.22026981,0.758,5048.0,0.8,4.582,0.0,1.0,2.0,753.2,51.2858,CONFIRMED
15.57208,,,2.595,0.23151079,1.273,6320.0,1.16,4.294,-0.1,6.0,1.0,959.0,140.0,CONFIRMED
15.5718552,4.931,0.038,2.44317,0.2179654,1.31,6352.33,,4.30502,,6.0,1.0,912.0,115.206,CONFIRMED
15.572098,,,,,1.343,6226.0,1.168,,,6.0,1.0,14231.247966485324,147.20473673747844,CONFIRMED
15.5712,,,2.9,0.25872067,1.4,6199.0,1.15,4.18,-0.11,6.0,1.0,14504.876416680698,158.8568596370999,CONFIRMED
31.6978,,,2.56,0.2283879,1.4,6199.0,1.15,4.18,-0.11,6.0,1.0,11444.891687214253,61.57388964760138,CONFIRMED
31.70648,,,,,1.343,6226.0,1.168,,,6.0,1.0,11228.179630712364,57.04101555864444,CONFIRMED
31.71802083162,2.3326321,0.0292865,2.29980485,0.2051752,1.30883,6352.33,,4.30502,,6.0,1.0,696.5,55.6175,CONFIRMED
31.70603,,,2.727,0.24328706,1.273,6320.0,1.16,4.294,-0.1,6.0,1.0,757.0,54.0,CONFIRMED
156.0,12.71,,3.96,0.35328754,1.4,6199.0,1.15,4.18,-0.11,6.0,1.0,6728.421570328307,7.35533773511136,CONFIRMED
278.3618,,,3.54,0.31581819,1.273,6320.0,1.16,4.294,-0.1,6.0,1.0,367.0,3.01,CONFIRMED
278.3618,,,,,1.28,,,,,6.0,1.0,,,CONFIRMED
48.1,12.71,,,,1.35,6199.0,1.14,4.2,-0.11,6.0,1.0,9794.330009183966,33.02545223191583,CONFIRMED
1114.0,,,,,1.343,6226.0,1.168,,,6.0,1.0,3428.180116649717,0.4956833920678412,CONFIRMED
131.0,13.007,,5.51,0.49156927,1.4,6199.0,1.15,4.18,-0.11,6.0,1.0,7131.774925775408,9.284111678860224,CONFIRMED
369.0,,,4.92,0.43893376,1.273,6320.0,1.16,4.294,-0.1,6.0,1.0,335.0,2.1,CONFIRMED
,,,,,1.343,6226.0,1.168,,,6.0,1.0,,,CONFIRMED
1084.0,,,,,1.343,6226.0,1.168,,,6.0,1.0,3459.5180528977626,0.5140581467947574,CONFIRMED
46.4,18.998,0.5,,,1.35,6199.0,1.14,4.2,-0.11,6.0,1.0,9912.512887059347,34.64853695109331,CONFIRMED
542.07975,,,9.2,0.82077044,1.273,6320.0,1.16,4.294,-0.1,6.0,1.0,294.0,1.24,CONFIRMED
324.0,18.998,,10.2,0.90998305,1.4,6199.0,1.15,4.18,-0.11,6.0,1.0,5273.59034397384,2.775718393013506,CONFIRMED
19.3044,,,3.84,0.34258185,0.98,5620.0,0.92,4.5,-0.07,1.0,1.0,10629.626205004144,45.81648969153323,CONFIRMED
19.292062,4.413,0.164,,,0.968923,5533.0,0.973,4.4536,-0.07,1.0,1.0,10311.273969920325,40.5694524318864,CONFIRMED
19.30553,,,3.773,0.33660509,0.956,5533.0,0.88,4.47,-0.07,1.0,1.0,649.0,42.1,CONFIRMED
19.30481,3.8064,0.1691,2.98,0.266,0.721,,,,,1.0,1.0,,,CONFIRMED
19.3037,3.777,,4.37,0.38986529,1.08,5581.0,0.92,4.333,,1.0,1.0,11081.480560422326,54.1,CONFIRMED
19.30691,,0.144,3.92,0.34971898,0.93,5647.0,0.94,,-0.04,1.0,1.0,703.0,41.45333503566296,CONFIRMED
19.307044,,,3.73470986,0.3331885,0.902012,5638.0,0.958188,4.53,-0.03,1.0,1.0,10160.994716490552,38.25557583225943,CONFIRMED
19.307107,3.8,0.165,3.83,0.34168971,0.86,5454.0,,,,1.0,1.0,,,CONFIRMED
1.674,1.398,0.0589,,,1.21742,6115.49,1.153,4.32901,0.2808,1.0,1.0,28050.901321458816,2221.964535481643,CONFIRMED
1.673737,1.4784,0.01225,1.52,0.136,1.273,,,,,1.0,1.0,,,CONFIRMED
1.673916,1.55,,3.5,0.31224909,1.19,6120.0,1.18,,0.14,1.0,1.0,27647.25773750198,2096.805205239877,CONFIRMED
1.673847,1.5408,,3.6,0.32,1.23,,,,,1.0,1.0,,,CONFIRMED
1.67344228,2.125,0.086,,,1.21742,6115.49,1.153,4.32901,0.2808,1.0,1.0,28054.01721640257,2222.9519635355146,CONFIRMED
1.673918,,0.0621,4.67,0.417,1.572,,,,,1.0,1.0,,,CONFIRMED
1.6739,,0.06,,,1.21742,6115.49,1.153,4.32901,0.2808,1.0,1.0,28051.459904065232,2222.141526274308,CONFIRMED
1.673833,,,3.59,0.32027835,1.22,6168.0,1.23,4.35,0.26,1.0,1.0,1748.0,2211.917407294144,CONFIRMED
1.6739035,,,3.88,0.34615101,1.24,5945.0,1.15,4.33,0.22,1.0,1.0,1841.0,1915.0,CONFIRMED
1.6739024,1.6056,0.0703,3.45,0.308,1.19,6120.0,1.18,4.36,0.14,1.0,1.0,1094.0,990.0,CONFIRMED
1.6739029,1.355,0.0863,3.44449,0.30729734,1.22,6115.5,,4.33,,1.0,1.0,1461.0,757.167,CONFIRMED
1.67389,,,3.57,0.31849462,1.227,6044.0,1.21,4.4,0.3,1.0,1.0,1720.0,2100.0,CONFIRMED
14.677214,,,2.19420598,0.19575395,0.769722,4942.0,0.833034,4.66,0.14,1.0,1.0,9227.769559919478,26.021768184743703,CONFIRMED
14.6843,,0.05,,,0.800765,4695.41,0.75,4.50612,0.1057,1.0,1.0,9098.78664620686,24.597092112646735,CONFIRMED
14.677286,3.23,,2.0,0.17842805,0.73,4819.0,0.8,,0.14,1.0,1.0,8822.130667548776,21.739211369013653,CONFIRMED
14.66146147,5.347,0.072,,,0.800765,4695.41,0.75,4.50612,0.1057,1.0,1.0,9103.508665348323,24.64819272284853,CONFIRMED
14.67665,3.336,0.0749,1.94,0.173,0.682,,,,,1.0,1.0,,,CONFIRMED
14.675828,,0.0638,1.85,0.165,0.725,,,,,1.0,1.0,,,CONFIRMED
14.6762429,,,2.0,0.17842836,0.76,4927.0,0.82,4.59,0.07,1.0,1.0,618.0,25.32909684053217,CONFIRMED
9.9147,,0.02,,,0.768432,4638.0,0.736,4.53373,,1.0,1.0,10067.2924164204,36.863840205222566,CONFIRMED
9.915615,2.66,,1.3,0.11597823,0.71,4695.0,0.77,,0.14,1.0,1.0,9722.13866977729,32.06247813695277,CONFIRMED
1.9741,,0.1,,,0.502513,3578.0,0.500534,4.73521,,1.0,1.0,11469.312517980008,62.10111357286912,CONFIRMED
1.9741954,,,1.79,0.15969338,0.48,3712.0,0.51,4.78,0.18,1.0,1.0,798.0,64.81945974836803,CONFIRMED
1.97419,1.27,,1.9,0.16950665,0.48,3660.0,0.51,,0.14,1.0,1.0,11430.4257065092,61.26316959154591,CONFIRMED
1.974991,1.692,0.131,,,0.484,3820.0,,4.773,,1.0,1.0,,,CONFIRMED
1.974202,1.584,0.1749,2.43,0.217,0.5573,,,,,1.0,1.0,,,CONFIRMED
1.974172,,0.1008,0.99,0.088,0.303,,,,,1.0,1.0,,,CONFIRMED
1.974238,,,1.96,0.17485949,0.492279,3546.46,0.426533,,,1.0,1.0,11555.644126423367,62.1,CONFIRMED
1.974,1.40712,0.1325,,,0.502513,3578.0,0.500534,4.73521,,1.0,1.0,11469.506187666777,62.10530821237551,CONFIRMED
8.267,3.216,0.1053,,,0.915405,5411.15,0.941,4.48843,0.3277,1.0,1.0,13073.765063681374,104.84616431861302,CONFIRMED
8.26698,3.4104,0.1338,3.55,0.317,0.947,,,,,1.0,1.0,,,CONFIRMED
8.267704,,,3.37,0.30065126,0.91,5464.0,0.99,4.51,0.25,1.0,1.0,814.0,104.12305094990394,CONFIRMED
8.26679,,,3.40690334,0.30394356,0.908831,5475.0,0.964948,4.51,0.26,1.0,1.0,13125.467547884886,106.51455847476366,CONFIRMED
8.267084,3.4008,,3.5,0.31,0.98,,,,,1.0,1.0,,,CONFIRMED
8.2669897,3.43,,,,0.97,5636.0,,,,1.0,1.0,,,CONFIRMED
8.2669928,,,3.59,0.3202789,0.97,5636.0,1.05,4.49,0.23,1.0,1.0,928.0,128.78417139103144,CONFIRMED
8.26726,,,3.4,0.30332821,0.905,5373.0,0.94,4.45,0.22,1.0,1.0,805.0,100.0,CONFIRMED
8.266902,3.46224,,3.59,0.369,0.95,5434.0,1.01,4.477,0.26,1.0,1.0,13217.997267161512,109.55002279626837,CONFIRMED
8.26345949,3.704,0.129,,,0.915405,5411.15,0.941,4.48843,0.3277,1.0,1.0,13075.631964860337,104.90606423483194,CONFIRMED
8.2669589,3.328,0.1316,3.44807,0.30761673,0.92,5411.1,,4.49,,1.0,1.0,958.0,140.125,CONFIRMED
3.313959,,,15.98,1.42564011,1.81,6061.0,1.3,4.04,0.14,1.0,1.0,1649.0,1759.8158967997128,CONFIRMED
3.3139095,3.2232,0.6658,17.38,1.551,1.908,,,,,1.0,1.0,,,CONFIRMED
3.313921,,,12.04276422,1.07438346,1.334682,6178.0,1.257584,4.24,0.35,1.0,1.0,23290.84800380007,1056.0659642238606,CONFIRMED
3.3139151,,,,,1.78,6030.0,1.3,4.07,0.1,1.0,1.0,26108.084422600507,1667.438691470798,CONFIRMED
3.313944,2.9808,,14.4,1.28,1.73,,,,,1.0,1.0,,,CONFIRMED
3.31392,3.19,,16.14096,1.44,1.78,6030.0,1.3,4.07,0.1,1.0,1.0,1780.0,1667.4354041463896,CONFIRMED
4.73401,,,5.28,0.47105086,1.75,5474.0,2.83,3.99,0.33,1.0,1.0,1446.0,762.0,CONFIRMED
4.73355750515,3.2089234,0.09302504,5.38526663,0.48044214,1.75896,5496.0,,3.93163,,1.0,1.0,1377.32,850.4828,CONFIRMED
4.73379,,,7.56448313,0.67485798,2.306381,5414.0,1.28805,3.75,0.48,1.0,1.0,23728.88732196298,1137.7827302296068,CONFIRMED
4.73360988,3.605,0.083,,,1.75896,5496.0,0.964,3.93163,,1.0,1.0,22077.493163042152,852.6069669096422,CONFIRMED
4.73401,,,5.28,0.47105005,1.75,5474.0,1.121,3.99,0.33,1.0,1.0,1446.0,762.0,CONFIRMED
4.734006,3.5496,,5.3,0.47,1.77,,,,,1.0,1.0,,,CONFIRMED
4.734,3.40704,0.0778,,,1.75896,5496.0,0.964,3.93163,,1.0,1.0,22076.886691542804,852.5132858896651,CONFIRMED
4.733999,,,5.33,0.47551075,1.76,5599.0,1.17,4.02,0.36,1.0,1.0,1360.0,807.97348506337,CONFIRMED
4.73363,3.6288,0.0973,5.81,0.518,1.797,,,,,1.0,1.0,,,CONFIRMED
39.8642,5.808,0.0916,2.92,0.261,0.896,,,,,1.0,1.0,,,CONFIRMED
39.93767,,0.07,7.55,0.67356588,5.15,5433.0,1.35,,-0.12,1.0,1.0,734.0,324.6373570482459,CONFIRMED
39.863566,5.14,0.0834,2.47,0.22035864,0.78,5133.0,,,,1.0,1.0,,,CONFIRMED
39.8478,5.21,,2.42,0.21589794,0.83,5264.0,0.89,4.56,,1.0,1.0,7236.143805714589,9.84,CONFIRMED
13.864,3.00696,0.1147,,,0.71181,4936.0,0.811,4.64236,,1.0,1.0,9073.529335230864,24.325111069404727,CONFIRMED
13.86391,,,2.52419159,0.22519329,0.692198,4877.0,0.724359,4.51,-0.3,1.0,1.0,9008.775240346366,23.638115410453207,CONFIRMED
13.86387,,,2.56,0.2283879,0.71,4950.0,0.75,4.61,-0.21,1.0,1.0,575.0,25.787468354185343,CONFIRMED
13.86375,,,2.592,0.23124315,0.713,5010.0,0.738,,-0.34,1.0,1.0,638.0,27.7,CONFIRMED
13.86368,,,2.558,0.22820987,0.71,4868.0,0.7,4.53,-0.27,1.0,1.0,571.0,25.3,CONFIRMED
13.8636,3.2184,0.1361,2.55,0.227,0.686,,,,,1.0,1.0,,,CONFIRMED
13.86383,3.1992,,2.5,0.22,0.68,,,,,1.0,1.0,,,CONFIRMED
13.85870316,3.747,0.126,,,0.71181,4936.0,0.811,4.64236,,1.0,1.0,9074.685165153354,24.337508037740964,CONFIRMED
13.86375,3.22,,2.592,0.23124275,0.713,5010.0,0.738,4.6,-0.34,1.0,1.0,640.0,27.58519920424969,CONFIRMED
5.35161,4.1592,,2.09,0.186,1.17,5788.0,,4.224,,2.0,1.0,,,CONFIRMED
5.351403,,,1.22263837,0.10907649,0.922706,5741.0,0.876863,4.36,-0.36,2.0,1.0,16288.962451627183,252.65245934496,CONFIRMED
5.35117,3.38,,1.9,0.16950665,1.23,5730.0,0.88,4.15,-0.53,2.0,1.0,1309.0,444.4947393098493,CONFIRMED
5.35232,,,1.184,0.10562959,0.884,5832.0,0.83,4.43,-0.44,2.0,1.0,1019.0,255.0,CONFIRMED
5.3518,,,1.82,0.1623698,1.25,5775.0,0.84,,-0.46,2.0,1.0,1309.0,490.0,CONFIRMED
5.35185,3.6,0.01184,1.41,0.126,1.275,,,,,2.0,1.0,,,CONFIRMED
5.3518,3.192,,1.82,0.16236952,1.25,5775.0,0.84,4.25,-0.46,2.0,1.0,19207.86974981796,488.5023413332847,CONFIRMED
15.6805,,,,,1.25,5775.0,0.84,,-0.46,2.0,1.0,13423.29675810387,116.516279181746,CONFIRMED
15.6785,,,,,1.25,5775.0,0.84,4.25,-0.46,2.0,1.0,13423.867506837298,116.53609719262045,CONFIRMED
5.817649,3.0744,0.8378,12.55,1.12,1.288,,,,,1.0,1.0,,,CONFIRMED
5.817685,,,12.14,1.08305826,1.24,5660.0,1.04,4.27,0.27,1.0,1.0,1098.0,344.1739206347684,CONFIRMED
5.8176015,,,,,1.047,5627.0,1.007,4.4,0.18,1.0,1.0,16162.78022435524,244.91428213011545,CONFIRMED
5.817608,,,10.42437,0.93,1.047,5627.0,1.007,4.4,0.18,1.0,1.0,1178.0,244.91391727396663,CONFIRMED
5.817681,2.8896,,12.5,1.12,1.33,,,,,1.0,1.0,,,CONFIRMED
5.8176452,2.577,0.9178,11.6459,1.0389794,1.22,5633.4,,4.27,,1.0,1.0,1136.0,277.39,CONFIRMED
11.39109,3.9048,,10.558878,0.942,0.828,5027.0,0.832,4.481,0.41,1.0,1.0,719.0,45.23608168919031,CONFIRMED
11.3909311,3.97,0.01352,10.44677001,0.932,0.824,4920.0,0.86,4.542,0.41,1.0,1.0,701.0,40.0,CONFIRMED
11.3909344,,,10.88,0.97065026,0.87,5039.0,0.89,4.51,0.38,1.0,1.0,722.0,48.2060440738117,CONFIRMED
11.39096852897,3.8062467,1.63377658,11.19847412,0.99906266,0.875936,5027.0,,4.51935,,1.0,1.0,667.45,46.9021,CONFIRMED
11.391,3.384,1.3265,,,0.875936,4913.0,0.81,4.46161,,1.0,1.0,10698.762447187068,47.02015104642148,CONFIRMED
11.38576954,4.39,1.47,,,0.875936,4913.0,0.81,4.46161,,1.0,1.0,10700.400482632058,47.048953766219945,CONFIRMED
11.390955,3.864,1.6232,10.71,0.9555,0.854,,,,,1.0,1.0,,,CONFIRMED
11.391432,3.8304,,11.1,0.99,0.9,,,,,1.0,1.0,,,CONFIRMED
11.390931,3.9696,1.361,10.59248676,0.945,0.832,4899.0,0.863,4.534,0.42,1.0,1.0,701.4,40.20514308315768,CONFIRMED
11.391013,,,10.67,0.95191364,0.84,5044.0,0.89,4.54,0.39,1.0,1.0,661.0,45.1170237778868,CONFIRMED
20.2729914,3.8736,1.603,11.80305668,1.053,0.855,5870.0,0.918,4.538,-0.198,1.0,1.0,696.0,38.939504937222495,CONFIRMED
20.272,3.14088,1.4508,,,0.85554,5742.0,1.026,4.58473,,1.0,1.0,9803.443155744231,33.14853817969615,CONFIRMED
20.272602,3.7008,,11.5,1.03,0.86,,,,,1.0,1.0,,,CONFIRMED
20.272615,,,12.06,1.07592113,0.88,5657.0,0.95,4.53,-0.1,1.0,1.0,619.0,34.7781107192284,CONFIRMED
20.272992,,,,,,,,,,1.0,1.0,,,CONFIRMED
20.2730282,3.651,1.7182,10.4386,0.93127112,0.86,5742.0,,4.58473,,1.0,1.0,592.0,20.4393,CONFIRMED
20.273017,,,,,0.88,5657.0,0.95,4.53,-0.1,1.0,1.0,9921.70169645156,34.77719122087556,CONFIRMED
20.27362337,3.671,1.666,,,0.85554,5742.0,1.026,4.58473,,1.0,1.0,9803.181485033454,33.14499915605758,CONFIRMED
20.2729861,,,,,0.881,5560.0,0.831,4.461,-0.22,1.0,1.0,9977.200826955095,35.561878797579986,CONFIRMED
20.273034,4.0296,,12.498035,1.115,0.881,5560.0,0.831,4.461,-0.22,1.0,1.0,682.0,35.56176676611175,CONFIRMED
20.27285,3.8592,1.7257,11.55,1.03,0.831,,,,,1.0,1.0,,,CONFIRMED
4.6556782,1.89,0.0129,0.814,0.07262022,0.66,4264.0,,,,1.0,1.0,,,CONFIRMED
4.654879,,,,,0.6694,4348.35,0.694512,,,1.0,1.0,11444.670739437408,61.56913496037737,CONFIRMED
4.655411,,,0.69,0.06155768,0.6694,4348.35,0.694512,,,1.0,1.0,11444.234773864377,78.6,CONFIRMED
4.655335,,,0.71889232,0.06413528,0.687426,4547.0,0.726778,4.64,0.01,1.0,1.0,12035.73737767619,75.30791996740246,CONFIRMED
1.291563,,,2.03,0.18110447,0.513,3676.0,0.532,4.747,-0.22,2.0,1.0,13575.706117453008,123.6,CONFIRMED
1.291505,,,1.96,0.17485949,0.491598,3842.12,0.582006,,,2.0,1.0,13683.843043969247,145.8,CONFIRMED
1.291651,1.1904,,2.1,0.19,0.52,,,,,2.0,1.0,,,CONFIRMED
1.29160335703,1.3077871,0.1566796,2.45117748,0.21867978,0.514745,3689.0,,4.72452,,2.0,1.0,856.69,127.2981,CONFIRMED
1.292,1.15296,0.1317,,,0.514745,3689.0,0.512437,4.72452,,2.0,1.0,13730.800341296072,127.56550418412117,CONFIRMED
1.2916,,,2.03,0.18110447,0.51,3778.0,0.54,4.75,-0.05,2.0,1.0,868.0,133.08005504601238,CONFIRMED
1.291626,1.381,0.146,,,0.514745,3689.0,0.512437,4.72452,,2.0,1.0,13732.125498823774,127.61475662598625,CONFIRMED
1.291605,1.152,0.1817,1.74,0.155,0.4,,,,,2.0,1.0,,,CONFIRMED
5.443984,2.1792,,2.1,0.19,0.52,,,,,2.0,1.0,,,CONFIRMED
5.44425,2.1096,0.1686,1.75,0.156,0.4,,,,,2.0,1.0,,,CONFIRMED
5.44482,,,2.03,0.18110447,0.491598,3842.12,0.582006,,,2.0,1.0,8470.562912494102,21.4,CONFIRMED
5.44425,,,1.94,0.17307521,0.513,3676.0,0.532,4.747,-0.22,2.0,1.0,8404.043139271966,18.1,CONFIRMED
5.444017,,,2.06,0.18378089,0.51,3778.0,0.54,4.75,-0.05,2.0,1.0,537.0,19.5459923004972,CONFIRMED
50.9254,4.104,0.1193,2.48,0.221,0.702,,,,,1.0,1.0,,,CONFIRMED
50.92092,,,2.54,0.22660362,0.734626,4726.29,0.756446,,,1.0,1.0,5787.315481410343,4.3,CONFIRMED
7.728,2.83008,0.0791,,,0.739177,4525.0,0.71,4.55183,,1.0,1.0,10530.429620552768,44.13002778457322,CONFIRMED
7.727283,,,2.53,0.22571148,0.71,4740.0,0.76,4.62,-0.05,1.0,1.0,666.0,46.85363310032298,CONFIRMED
7.727574,2.8392,,2.6,0.23,0.71,,,,,1.0,1.0,,,CONFIRMED
7.72651124,3.199,0.087,,,0.739177,4525.0,0.71,4.55183,,1.0,1.0,10531.105918695292,44.14136556741301,CONFIRMED
7.728578,,,2.29,0.20430012,0.679343,4752.8,0.762669,,,1.0,1.0,10477.48202320366,54.9,CONFIRMED
7.7285,2.904,0.1233,2.16,0.193,0.589,,,,,1.0,1.0,,,CONFIRMED
8.2824161,4.16,0.0453,2.14,0.19091801,0.92,5615.0,,,,1.0,1.0,,,CONFIRMED
8.28246,,,2.44,0.21768259,1.117,5672.0,0.965,,0.0,1.0,1.0,1026.0,185.0,CONFIRMED
8.28176,4.18,,2.72,0.24266215,1.31,6177.0,1.18,4.28,,1.0,1.0,17182.14636036143,310.0,CONFIRMED
8.28192,4.128,0.0481,2.48,0.221,1.084,,,,,1.0,1.0,,,CONFIRMED
8.282455,,,2.18823473,0.19522123,1.005112,5663.0,0.935733,4.3,-0.11,1.0,1.0,14341.485928066271,151.81911161026133,CONFIRMED
8.28212,,0.042,2.33,0.20786868,1.01,5800.0,1.01,,0.03,1.0,1.0,1003.0,160.31585465921643,CONFIRMED
5.185972,2.148,1.263,,,0.649127,4664.8,0.74,4.68264,0.1107,1.0,1.0,11539.878488584402,63.64360691388383,CONFIRMED
5.185743,2.0304,,7.7,0.69,0.71,,,,,1.0,1.0,,,CONFIRMED
5.1857539,,,7.52,0.67089062,0.67,4690.0,0.69,4.63,-0.16,1.0,1.0,738.0,72.59116046501498,CONFIRMED
5.185759,,,7.64369371,0.68192468,0.686484,4695.0,0.72709,4.68,-0.14,1.0,1.0,11979.371893924974,73.90707789111731,CONFIRMED
5.185761,,,7.5,0.66910518,0.68,4551.0,0.72,4.63,-0.04,1.0,1.0,723.0,64.44138518570247,CONFIRMED
5.185754,,,9.12,0.8136319,0.768,4471.38,0.711514,,,1.0,1.0,12110.805360266586,89.5,CONFIRMED
5.185758,2.1264,1.3112,7.44,0.664,0.637,,,,,1.0,1.0,,,CONFIRMED
