pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_rad,st_logg,st_tmag,st_dist,tfopwg_disp
9.546972,2.112,17300.0,12.4743,33.8682,672.0,5834.0,0.91,4.54,13.3215,593.676,PC
2.9406027,1.167,9820.0,10.835,168.01,1003.0,5464.2,0.97,4.44,13.3819,580.009,PC
14.8496574,4.287,8710.0,9.3235,70.8112,808.0,5296.6,0.96,4.43,13.403,545.646,PC
10.1614815,1.259,3230.0,7.66646,23.4406,612.0,6297.0,1.24,4.34,11.3815,379.347,APC
5.3599361,3.407,11350.0,11.2314,306.956,1166.0,5933.0,1.04,4.43,13.0187,609.296,PC
0.6451059,0.573,3430.0,6.79091,800.418,1481.0,5436.3,0.88,4.52,12.773,387.358,APC
1.7213564,2.035,11890.0,10.674,559.726,1355.0,5072.0,0.95,4.42,12.8532,381.744,PC
1.4680992,2.0456598,18506.4662144,25.1682214,1531.1554281,1595.4182996,5433.0,1.10122,4.33,11.4582,267.999,APC
3.5115357,3.527,9290.0,12.81,569.545,1360.0,5490.8,1.35,4.16,12.3758,511.363,PC
1.9550932,1.78762,19634.9908668,13.1406834,690.3398082,1307.3307576,5400.0,0.873418,4.53926,11.0529,184.848,KP
5.7158895,2.437,22050.0,12.3206,76.4949,823.0,5224.0,0.82,4.56,12.0581,245.248,PC
9.3517097,2.682,1590.0,3.52814,47.221,730.0,5298.6,0.86,4.52,11.6301,219.72,PC
3.4936188,3.355,9730.0,14.2355,628.664,1394.0,5779.5,1.42,4.15,11.8747,465.992,CP
4.0384773,1.185,8110.0,7.98387,17.0069,565.0,4180.4,0.83,4.42,12.5764,186.628,PC
6.7136512,3.541,11490.0,12.5036,244.013,1101.0,6179.1,1.15,4.39,11.3366,332.565,FP
2.2012625,2.175,25690.0,13.6145,387.574,1236.0,5177.8,0.81,4.56,12.3655,275.019,PC
3.4014954,1.959,7370.0,9.32202,313.317,1172.0,6005.0,1.06,4.43,12.9339,610.654,PC
8.3289771,2.984,6010.0,11.162644104000002,389.2359513579999,1221.014033066,6115.873600000001,1.284137,4.2855528,11.483,385.4018000000002,FA
3.0654283,2.194,5850.0,10.6174,264.883,1123.0,5236.0,1.35,4.12,13.4565,769.96,PC
7.4332642,3.051,6000.0,10.213,184.322,1026.0,6227.0,1.32,4.28,12.3342,604.591,CP
0.8490674,1.0946576,4907.2475531,10.8189994,5884.2639739,2233.7922838,5624.7,1.44029,4.060963,8.300901,87.4715,APC
2.317939,1.676,13140.0,15.7376,719.636,1442.0,5770.0,1.25,4.25,12.7509,490.701,FA
23.2556119,7.878,35720.0,14.4434,51.103,744.0,4742.0,0.73,4.6,12.5638,222.95,FP
3.8960617,1.734,22610.0,12.1401,84.8919,845.0,5247.0,0.8,4.59,12.251,262.531,PC
4.1377886,2.2969037,11490.1857603,18.052893760000003,392.6433908,1135.3227028,4964.3,1.6559306,4.032018999999998,13.0743,880.411,PC
2.0474832,3.159,6790.0,14.3474,12096.5,2921.0,6791.0,1.04,4.57,13.4802,620.264,FP
3.0330919,4.043,1280.0,7.40327,4283.51,2253.0,7471.0,2.14,4.01,12.1474,773.332,FP
2.7873223,3.671,5548.0,10.6299,2023.22,1836.92641434,6466.0,1.46,4.229487199999998,12.089,495.95,PC
4.4921154,3.108,19562.0,14.9094,223.672,1077.0,5353.0,1.08,4.34,12.7594,426.94,PC
2.2035349,2.573,7570.0,13.3861,1272.37,1663.0,6141.0,1.52,4.14,12.9774,710.588,PC
3.4608812,3.608,16514.0,19.0253,672.096,1418.0,5695.0,1.52,4.08,13.2363,684.911,PC
2.49221,1.605,1480.0,1.71311,43.3259,714.0,3450.0,0.45,4.78,11.2003,37.8932,FP
2.9284231,3.835,5159.0,16.834723254000004,638.648,1400.0,4885.4,2.1495088,4.20956,12.6265,749.11,PC
7.6644,4.1888923,8534.5638357,9.9098801,175.3654356,928.1234573,5694.0,1.04215,4.41,13.4428,684.857,PC
2.4892754,1.513,2750.0,15.5724,660.426,1412.0,6285.0,2.76,3.65,11.3258,672.679,APC
1.97549,2.409,5457.0,17.6764,5560.11,2405.0,8523.0,2.46,3.98,13.2345,1898.68,PC
11.7512673,2.143,7683.0,17.4049,86.313,849.0,6571.0,1.68,4.12,12.7091,710.669,PC
1.2257683,1.874,5512.0,17.319713999999998,2802.16,2026.0,6205.8,2.093684402000001,3.896981800000002,13.4234,1872.2,PC
1.4858906,1.697,7264.0,15.685864643999992,648.608,1405.0,5196.8,1.7313495999999995,3.9204,12.5722,922.432,PC
1.6923573,1.9912433,20172.9323968,12.7696702,762.5979736,1340.2742114,5287.0,0.88876,4.5,12.9577,367.428,PC
2.8778095,2.824,4830.0,7.35828,1005.2,1568.0,6131.0,1.05,4.46,13.2875,617.366,FP
2.3466472,1.957,25278.0,12.2268,153.353,980.0,4477.0,0.75,4.53,13.2129,262.301,PC
0.39149,0.746,578.202,5.95564,13030.0,2976.0,6216.1,2.25,3.73,8.00006,142.401,APC
3.4895723,2.378,32560.0,12.9484,87.9248,853.0,4315.0,0.71,4.57,13.4454,250.357,PC
2.8817718,2.842,13332.0,14.8764,854.357,1506.0,6137.0,1.38,4.23,12.9307,707.03,PC
3.1082514,1.5649451,5659.4686877,13.7608011,1763.4216575,1652.7561891,6413.0,1.5486799,4.17,12.8967,691.327,PC
5.5613023,5.64,2200.0,10.4506,713.503,1439.0,5607.0,2.27,3.72,12.5714,766.246,PC
2.3151015,2.084,5256.0,14.123304468,285.103,1144.0,4746.7,2.5495917999999995,3.8214998,12.5871,969.298,PC
4.4638411,1.556,3791.0,9.59744,78.9834,830.0,5472.0,1.42,4.11,12.5917,515.394,PC
5.7033411,3.039,14730.0,15.2151,217.888,1070.0,5933.0,1.24,4.28,12.475,519.917,PC
6.7716021,6.279,4580.0,16.5311,831.07,1495.0,6136.0,2.62,3.67,12.933,1125.06,PC
2.1176601,3.591,2000.0,5.16544,12280.2,2932.0,5814.0,0.89,4.56,12.5455,359.83,FP
2.2297524,2.498,8798.0,10.5562,970.705,1555.0,5846.0,1.17,4.32,13.4743,682.99,PC
6.0613441,2.5796829,15346.1553014,27.91045,618.1880959,1271.7446199,5949.2,1.53715,4.1991348,10.7706,321.882,APC
3.4488281,3.091,14430.0,15.6361,617.246,1388.0,5994.0,1.27,4.27,13.3364,701.783,PC
2.1861455,2.42,8780.0,11.5599,612.53,1385.0,5342.0,1.24,4.22,13.3788,558.58,PC
2.9897732,3.06,12893.0,17.6166,1317.93,1678.0,6786.0,1.57,4.21,11.9401,591.367,PC
2.9873441,1.668,6090.0,12.135552989999995,790.978,1477.0,5734.9,1.4324629999999996,4.133121199999998,13.3171,729.966,PC
3.4043154,0.805,9317.0,20.3568,113.665,909.0,5833.0,1.0,4.46,13.3356,499.795,PC
3.1274951,2.5639391,13633.9167281,17.6985303,1481.4610493,1582.3126821,6457.0,1.41321,4.25,12.402,591.045,PC
2.6686464,1.249,7370.0,12.9106,332.941,1190.0,5227.0,0.9,4.48,13.0795,428.906,PC
1.5891628,1.576,3550.0,12.5934,1679.03,1783.0,6227.0,2.0,3.91,13.2445,928.965,FP
12.0031646,5.2145528,5497.3001958,10.9265063,234.5768031,998.1389779,6362.0,1.40388,4.25,11.5687,436.306,PC
3.8426038,2.022,5880.0,12.7873,453.87,1285.0,7032.0,1.66,4.19,13.0367,868.492,PC
5.9739124,3.1235464,232.5621027,2.3917735,488.0089226,1198.7446729,6308.31,1.2845,4.438,5.9053,31.964,CP
3.58529,2.495,180.0,1.77141,646.628,1404.0,6308.31,1.28,4.438,5.9053,31.964,CP
11.2304605,3.6009978,208.629137,2.0754665,210.3340005,971.2859803,6308.31,1.2845,4.438,5.9053,31.964,CP
3.2399875,2.749,18440.0,13.613,380.139,1230.0,5521.0,0.97,4.45,13.2091,541.735,PC
3.5434689,1.849,20265.0,32.08173708200002,1741.2443185,1647.535107,5354.0,4.097575406,3.756680400000002,12.8669,9842.0,PC
3.3501179,1.651,4066.0,17.5987,279.334,1138.0,6238.0,2.57,3.7,12.4615,836.639,PC
6.2329571,3.043,2367.0,14.2956,1245.8,1655.0,6016.0,1.55,4.1,12.2996,488.547,PC
1.8011961,3.23,2280.0,9.1446,8355.02,2663.0,7588.0,1.99,4.09,12.8114,1153.23,FA
4.7253516,5.123,7817.0,17.6483,2045.04,1873.0,7220.0,2.15,3.98,12.8051,870.816,PC
3.9967263,2.886,12060.0,11.278,265.248,1124.0,5313.6,1.0,4.400134199999997,12.0753,314.1021999999999,APC
4.6709424,0.101,870.0,21.2461,2.26831,341.0,7211.0,1.79,4.14,12.1661,920.632,PC
2.2171904,1.639,3010.0,13.57739183600001,180.255,1020.0,4656.0,2.818999992,4.2626228,11.7345,1044.1153859999995,APC
3.8522402,4.195,17145.0,18.24079947,577.199,1365.0,5371.2,1.461496198,4.100488,12.5806,608.077,PC
1.5464949,1.101,930.0,3.7295,438.793,1275.0,5973.5,1.14,3.89,10.231,167.009,FP
10.6001229,5.375,6115.0,10.601,240.751,1097.0,5647.0,1.51,4.08,13.3604,878.69,PC
3.2292942,2.47,10130.0,14.252338180000002,771.9905317539998,1425.3576937700002,5994.646,1.2793997960000003,4.2733942,13.4642,796.1594200000003,PC
10.511362,3.112,16120.0,11.935,61.3806,779.0,5908.0,0.92,4.54,10.7486,162.569,PC
2.0615575,1.694,4560.0,11.312475922,723.916,1445.0,6213.0,1.4590845980000002,4.1965575999999984,13.0646,701.76,PC
1.7922888,1.622,18880.0,12.6983,318.713,1177.0,5095.7,0.89,4.47,13.3926,467.428,PC
9.4258906,2.406,4450.0,9.65497,76.541,824.0,4507.0,0.67,4.64,11.8993,135.0,FP
6.6080989,3.928,6740.0,12.1125,298.497,1157.0,5993.0,1.5,4.12,11.8136,516.087,CP
23.2547644,7.935,9410.0,10.7553,172.212,1009.0,5627.0,0.88,4.55,11.379,221.536,PC
3.5472157,4.503,6550.0,16.293,992.177,1563.0,5548.0,2.02,3.82,13.4497,987.539,PC
2.041659,3.521,3230.0,8.90978,5195.14,2365.0,6806.0,1.56,4.22,12.9447,871.833,FP
1.3600283,2.1652751,19427.6944703,13.0911813,1343.1568273,1544.0146992,5500.0,0.933975,4.48298,9.62713,105.166,KP
3.6089193,2.255,5318.0,17.0677,1247.0,1655.0,5854.0,1.63,4.04,11.863,486.721,PC
2.2437501,3.821,2880.0,10.0826,5651.55,2415.0,7209.0,1.96,4.06,12.9165,1172.52,FP
5.3438948,4.139,6479.0,16.9428,1248.08,1655.0,7469.0,2.3,3.95,12.9324,1619.19,PC
3.8961515,1.742,8620.0,8.40446,152.54,979.0,5477.2,0.87,4.538770800000002,11.208,197.83544,FA
4.3533211,1.894,21740.0,7.17236,14.9972,548.0,3422.0,0.46,4.77,13.4609,108.883,CP
3.2358535,3.777,5460.0,13.690764972,656.917,1410.0,5095.6,2.1074784,4.184056600000001,13.2638,1432.74,FP
1.6212474,3.262,1100.0,10.3122,1846.95,1826.0,4949.0,3.11,3.801470400000001,12.5225,614.539,FP
3.2358247,3.629,3260.0,11.17853325,1157.6186513299997,1626.02,6025.310399999999,1.951945800000001,3.910568399999997,12.753,1308.27,FA
2.8744227,4.081,5002.0,13.3953,2213.89,1910.0,6334.0,2.17,3.86,12.2454,773.366,PC
4.0104917,2.293,6051.0,43.70969685200001,5306.6,2377.0,12373.0,5.388788594000002,3.5048000000000004,11.9551,2949.29,FP
1.5716819,1.9672248,743.4097278,4.5091786,715.6772333,1319.1647872,4752.8,0.982066,4.37,10.6793,106.507,FP
5.8423636,2.416,2280.0,18.7395,716.73,1441.0,8648.0,3.85,3.6,11.6697,1552.26,FP
2.2774846,3.756,1520.0,17.7506,1146.77,1621.0,4827.0,4.7,4.326302799999999,12.1197,1089.93,PC
6.397886,2.296,9792.0,12.456973216000002,229.482,1084.0,5324.0,1.244243,4.216200000000001,12.4316,673.065,PC
2.2237067,2.7337946,4640.0476893,16.2026957,1748.4439071,1649.2355042,6424.0,1.4399,4.233991399999996,11.5625,457.461,PC
3.8974136,2.061,1990.0,6.8757,504.623,1320.0,6827.0,1.51,4.25,11.0986,400.234,FP
6.4219775,4.211,22004.0,22.995738586,803.471,1483.0,6197.0,1.4378714,4.2266312,12.1602,741.884,APC
17.2045725,4.987,3770.0,21.5086,434.974,1272.0,6278.0,1.77,4.03,12.0205,659.762,FP
3.4600026,1.827,8214.0,17.6761,744.569,1455.0,5997.0,1.37,4.21,12.9854,654.004,PC
1.81451,1.746,12864.0,13.3431,609.008,1383.0,5696.0,1.17,4.31,12.1134,399.813,PC
4.112385,3.474,2110.0,9.65749,570.966,1361.0,5659.0,2.14,3.78,11.6437,525.173,FP
3.6344447,3.871,9230.0,14.25,1133.73,1616.0,6272.0,1.42,4.25771,11.3161,414.234,KP
3.7027104,3.572,12813.0,21.058,1803.49,1815.0,7493.0,1.9,4.12,12.5696,878.067,PC
4.8982659,2.874,2055.0,4.84123,293.004,1152.0,5696.0,1.09,4.37,11.7194,315.572,PC
3.3378852,3.261,5564.0,19.0038,1878.15,1834.0,6274.0,2.15,3.86,12.9214,1083.39,FP
3.9606593,3.442,5810.0,10.7218,970.247,1554.0,6647.0,1.4,4.29,12.9762,626.396,PC
5.3798996,2.85,8550.0,7.09264,104.667,891.0,4930.3,0.76,4.491868200000002,12.849,515.607,PC
3.8471662,2.214,1770.0,7.48475,173.747,1011.0,5115.0,1.69,3.91,11.7899,329.268,FP
3.0491667,4.0262835,6641.051542,20.859444252,589.9037165,1256.9414051,4579.5,2.483537995999999,3.950629,12.715,1973.84798,FA
4.5432349,3.609,12236.0,12.5868,1563.16,1751.0,7998.0,1.16,4.6,12.4705,511.571,PC
2.8278059,2.174,650.0,4.22619,885.332,1519.0,6603.0,1.62,4.16,10.702,311.774,FP
4.3271416,2.382,5340.0,14.5369,400.919,1246.0,5994.0,1.91,3.92,12.1693,670.801,PC
2.48548,2.621,160.0,1.28248,1105.11,1606.0,5928.0,0.96,4.48,8.235,64.4827,FP
5.4146235,2.9417261,4983.0756289,6.6139476,126.2342489,872.0,4888.0,0.880213,4.45,11.5163,177.504,CP
14.7091662,3.6278152,5047.9326311,6.5471787,33.3030602,612.6899904,4888.0,0.880213,4.45,11.5163,177.504,CP
1.3483075,1.7568331,1206.3535884,3.1949876,805.779628,1358.8572016,4888.0,0.880213,4.45,11.5163,177.504,CP
4.3359117,3.461,8530.0,13.9797,485.004,1307.0,5815.0,1.51,4.1,13.2395,764.591,PC
1.82544,1.744,21650.0,11.7503,181.783,1022.0,4324.0,0.77,4.49,13.3507,245.737,PC
2.6325313,4.167,4220.0,15.2766,1493.24,1731.0,5407.0,2.42,3.64,13.0217,851.105,PC
2.8067423,1.997,17630.0,13.4381,361.087,1214.0,5863.0,0.98,4.48,13.4891,562.401,PC
4.7427131,3.115,13560.0,17.876,320.783,1179.0,5947.0,1.51,4.12,10.767,309.161,PC
1.8137851,1.29,3625.0,22.95066,95.2905,870.0,4032.5,1.9268830320000003,3.893104399999999,13.1216,4531.651019999999,PC
4.3962009,3.9496949,4441.9711318,17.365396885999992,362.1757107,1112.6269619,4032.5,2.315074992000001,4.149150800000001,13.1216,2334.8920800000005,PC
7.0423707,2.687,5890.0,14.7821,56.09,762.0,4892.0,1.88,3.9870764,12.636,558.336,PC
3.0755983,1.617,6482.0,23.728687883999992,242.553,1099.0,4355.4,3.0650073839999994,4.383390799999998,13.4612,1848.99382,PC
2.2963814,2.649,7950.0,20.9239,5163.1,2361.0,6620.0,1.87,4.04,12.6967,554.728,FP
4.7559737,2.5469696,398.6310113,1.725417,161.7314334,909.5327855,5175.2,0.841842,4.37657,8.3157,44.8155,CP
17.1807214,2.1004813,680.1385904,2.1954034,29.1782002,592.7674866,5175.2,0.841842,4.37657,8.3157,44.8155,CP
3.2174446,3.8917348,11554.503179,18.757249154,1947.5744337,1694.311528,6868.5874,1.6183363999999996,4.191523799999999,11.852,1245.57,FA
5.1175439,1.483,3090.0,12.6029,131.814,943.0,6429.0,2.07,3.92,11.08,488.31,PC
7.2089041,3.445,6140.0,11.356457773999995,421.549246126,1228.587714642,5547.7838,1.4636033960000003,4.0976708,13.3972,506.754,PC
2.7991658,2.157,9180.0,18.384177792,201.078,1049.0,4841.6,2.3619354,3.9052420000000008,13.4975,979.69282,PC
6.3262148,5.353,4928.0,12.5231,558.3,1354.0,5842.0,1.9,3.9,13.2309,958.682,PC
16.2840915,6.45,4600.0,7.99273,121.312,924.0,5770.0,1.2,4.29,13.3177,769.204,PC
3.1239771,2.73696,4477.1379466,13.703665488000004,571.143943,1246.8268423,4861.0,1.8019097980000007,3.923908,13.1759,497.594,PC
3.6074546,2.197,1168.0,2.69934,297.468,1156.0,5593.0,0.91,4.52,11.3099,207.243,PC
3.9589142,2.42,16160.0,15.2242,301.848,1161.0,5963.0,1.22,4.3,13.0911,610.074,PC
5.8850401,3.622,3030.0,6.61503,282.509,1142.0,5712.4,1.18,4.3,11.1718,274.436,PC
3.532822,3.44312,11283.619423,13.474905,837.7033716,1372.1206975,6153.0,1.25,4.34152,11.185,317.652,KP
2.5089892,2.341,2970.0,5.46523,609.961,1384.0,5574.0,0.99,4.44,13.2338,571.615,PC
10.0462596,2.1788712,18214.2478783,16.4472821,97.290087,801.0080118,5637.9,0.945159,4.49,13.2687,565.437,PC
2.4567112,1.716,530.0,3.05136,614.383,1387.0,6223.0,1.16,4.39,11.0498,296.012,FP
3.6142971,2.016,14219.0,16.460334594000006,801.5248547920003,1434.88305729,6124.276000000001,1.2966828020000003,4.276924800000001,13.2787,762.6723399999998,PC
1.8020923,2.949,8570.0,17.3634,1870.78,1832.0,5760.0,1.85,3.92,12.5798,745.145,PC
3.0295916,2.473,14333.0,19.305767282,267.84,1127.0,5081.3,1.5230000000000006,4.101563200000002,13.0874,506.315,PC
2.7761628,2.139,1340.0,6.58454,538.633,1342.0,5778.0,1.84,3.92,12.3618,644.55,FP
4.7257129,2.701,1740.0,10.5468,350.147,1205.0,6139.0,2.48,3.71,11.3896,653.395,FP
4.2989288,3.022,4590.0,9.94472,371.547,1223.0,5671.0,1.45,4.12,13.0885,562.818,PC
4.7308142,3.062,8780.0,9.85689,295.429,1154.0,5777.0,1.05,4.42,12.9186,548.908,PC
2.9626402,1.9096724,27118.3262165,12.65489,269.8828476,1033.7453536,5473.0,0.718635,4.60845,12.3943,281.742,KP
7.1357259,2.5094893,1047.4205923,2.7853042,108.1100329,822.4059608,5446.0,0.835627,4.57,12.3407,297.107,PC
7.8808589,4.788,5120.0,10.2354,289.546,1149.0,5914.8,1.41,4.17,10.9342,311.111,PC
2.3238426,2.391,9780.0,13.8867,870.497,1513.0,5983.9,1.38,4.2,13.1659,869.366,PC
5.1191172,5.563,6317.0,13.0806,939.766,1542.0,5926.0,1.7,4.01,12.2319,636.467,PC
4.1508803,2.256,12290.0,8.31799,70.6022,807.0,4460.0,0.73,4.56,13.2653,268.508,FP
7.9927894,3.884,16540.0,21.023381590000007,147.635,971.0,5530.9,1.4192717979999998,4.1355836,13.2155,598.385,PC
0.7583741,0.748,850.0,5.4111,1262.0,1660.0,6209.0,1.56,4.13,10.6525,328.581,PC
4.5029619,4.169,2890.0,9.44788,2710.22,2010.0,8103.0,1.77,4.24,13.028,817.383,PC
1.972401,2.435,7460.0,14.7348,2239.66,1916.0,6184.0,1.6,4.1,13.1947,974.435,FP
31.4001189,2.545496,15097.0640966,10.2456091,10.156754,455.3113573,4953.0,0.791713,4.55,13.2588,353.826,PC
1.7560902,1.763,1650.0,7.52118,1923.34,1802.414737512,6249.0,1.29,4.28,10.5683,266.9,FP
4.6546139,1.365,5540.0,12.7473,91.4646,861.0,5966.0,1.58,4.08,13.2838,903.312,PC
1.5373948,1.194,2710.0,5.76435,621.715,1391.0,5091.0,1.0,4.36,13.0273,441.274,PC
0.7409429,1.084,2460.0,4.58442,1523.27,1740.0,5406.0,0.87,4.53,13.0109,427.299,FP
21.7894491,6.8044292,12276.8028409,19.35055159199999,42.8575849,652.5693517,6118.5,1.6477263979999994,4.150541199999999,13.0309,681.888,FP
17.356719,2.5707102,12730.2717116,9.705386,17.7377655,523.4129662,4697.0,0.760629,4.55,13.0533,287.646,PC
4.567925,3.047,18440.0,14.2306,266.468,1125.0,5675.0,1.04,4.41,13.1755,602.399,PC
5.0518907,3.743,3310.0,9.11036,588.998,1372.0,6328.9,1.55,4.15,11.4354,484.852,PC
2.4076941,1.438,4810.0,7.15781,255.63,1113.0,5702.0,0.98,4.46,13.2611,590.913,PC
2.8668029,1.879,7280.0,16.266904082000007,155.045,983.0,4871.9,2.5534277919999995,3.818669,13.4062,857.0276800000001,PC
2.0381761,1.988,23020.0,13.0071,310.835,1169.0,4928.0,0.82,4.52,13.084,339.185,PC
13.1757294,2.1570272,2479.3477138,1.9602373,2.6453174,325.2663942,3349.0,0.388609,4.94138,11.2828,31.0597,CP
6.614911,0.9654605,1060.5715819,1.2731554,6.6294678,409.2506857,3349.0,0.388609,4.94138,11.2828,31.0597,CP
23.1315739,2.293,8950.0,20.810441724,5.53336,427.0,4952.3,1.832694194,4.0737084,13.1135,730.0757400000001,PC
7.2087245,3.506,4690.0,11.445251265999996,110.913,904.0,5144.9,1.7355057999999997,3.923097199999999,13.109,431.258,FA
6.7473822,2.112,14810.0,13.1026,47.3055,730.0,5332.0,1.06,4.35,13.4167,611.532,PC
1.6323062,1.890872,12429.1862217,15.8543427,757.4076888,1337.9878723,5099.9,0.912575,4.45,13.0444,408.646,APC
3.8823511,2.6909833,3177.344653,9.5364228,1088.6638396,1465.018804,5622.4,1.68668,3.98,12.6555,756.022,PC
3.5908038,3.027,6690.0,9.85407,462.467,1291.0,5657.0,1.18,4.3,12.8377,579.364,PC
6.7201811,3.187,18030.0,11.5271,76.4183,823.0,4914.0,0.85,4.49,13.3925,415.005,PC
3.6772391,4.2517064,13763.2116365,13.2496189,567.6066573,1244.8918384,5801.0,1.11792,4.36,13.1815,679.411,FP
1.1578392,1.363,9660.0,11.2362,2519.45,1973.0,6409.0,1.18,4.4,13.3675,915.093,FP
2.7240303,1.649,12600.0,10.9383,193.03,1038.0,5366.0,0.93,4.47,13.0531,437.789,PC
2.1654694,3.408,4990.0,13.5615,2503.96,1970.0,5830.0,1.86,4.26,12.7862,959.461,APC
3.1504798,1.096,9210.0,10.0008,98.0783,876.0,5229.0,0.89,4.49,13.0022,411.289,PC
6.5169955,2.416,930.0,2.26174,62.6073,783.0,4937.5,0.71,4.64,10.7133,104.24,PC
2.1390271,3.556,19090.0,24.535609826,2105.59,1887.0,5869.6,1.7805524,4.098242600000001,13.3802,860.437,PC
2.3079651,2.064,1650.0,5.577568986000002,1142.189183864,1585.690484042,6219.1904,1.3478859959999996,4.310814599999998,11.7332,59.7061,PC
3.2175013,3.2,11871.0,16.011,1034.94,1580.0,7932.0,1.56,4.32,12.6844,885.18,PC
3.0492435,3.627,7425.0,19.30498097200001,1497.8885534679998,1710.9033670359995,6481.182,2.19741202,3.874800000000002,13.0731,1965.77,PC
4.3965758,2.827,6250.0,9.71601,350.289,1205.0,5957.0,1.23,4.3,12.5834,587.551,PC
5.5679111,2.4294368,12867.4456847,9.5108395,100.8499947,808.2369842,4887.0,0.801525,4.53,12.8682,302.435,PC
3.1639309,3.143,4080.0,22.004562900000007,1083.96,1598.0,6323.0,4.666367406000001,3.7966134,12.2305,5406.92,PC
1.9872259,2.486,19450.0,15.6112,1292.25,1670.0,6178.0,1.08,4.44,12.1484,360.76,PC
1.33679,1.488,700.0,2.70732,1038.31,1581.0,5600.0,0.98,4.43748,9.6114,109.991,FP
3.7519831,2.891,17240.0,12.9516,297.501,1157.0,5389.0,0.97,4.43,13.3593,543.607,PC
9.2584055,3.8583323,2039.8195589,11.7073433,811.0432719,1361.0709228,5707.0,2.53632,3.64,10.6675,439.932,PC
4.625568,3.645,9810.0,13.2242,493.442,1313.0,5972.0,1.34,4.23,12.804,568.171,PC
2.0714803,3.108,1660.0,9.7546,4440.11,2274.0,7047.0,2.46,3.85,11.6433,732.131,FP
15.634183,2.888,12980.0,11.238,23.2536,611.0,5725.0,0.96,4.49,12.8934,453.772,PC
2.8285323,2.7144158,9695.9755103,10.3779772,504.0504139,1208.4765945,5257.0,1.02586,4.37,11.9705,290.594,PC
5.6917579,5.3459619,5379.1683802,12.6894204,694.6315867,1309.3579262,5783.0,1.66513,4.01,12.111,592.872,PC
3.1774814,2.824,14190.0,13.9016,625.157,1393.0,6071.0,1.12,4.39,11.2961,301.676,CP
2.7284428,2.201,10460.0,12.71,427.584,1266.0,5686.0,1.21,4.28,12.2523,439.803,PC
3.2462849,1.513,9210.0,18.4686,610.063,1332.8286249319997,5895.5,1.06,4.416288999999998,11.6421,321.956,PC
6.7992776,1.58,210.0,1.09621,30.7937,656.0,4913.8,0.73,4.54,9.1536,53.3027,FP
3.177514,2.043,3640.0,5.10272,150.032,975.0,4740.0,0.82,4.49,12.5509,250.984,PC
3.0038696,3.24,760.0,3.44576,1394.39,1702.0,6171.0,1.2,4.35,11.2834,337.362,FP
7.495973,5.366,7790.0,12.6471,328.532,1186.0,5667.0,1.41,4.14,12.8687,686.613,PC
10.4722034,3.282,1769.0,3.13882,59.5148,773.0,5388.0,0.79,4.61,12.1517,261.191,PC
17.7046155,4.2555427,1283.7058316,2.8587599,27.963637,586.5001986,5388.0,0.791536,4.61,12.1517,261.191,PC
4.9111786,2.6459244,606.3968298,3.4399601,561.8717441,1241.735358,6186.0,1.2372299,4.33,11.1004,312.41,PC
4.1539244,1.41,7500.0,9.73932,86.6756,850.0,5737.0,1.09,4.37,12.9287,559.648,PC
10.1045108,3.23,1490.0,3.3818,47.9649,733.0,5053.0,0.9,4.46,12.4983,306.261,PC
2.7741864,2.005,1910.0,3.6487,393.387,1240.0,5636.0,0.82,4.61,12.4222,317.929,PC
1.1789842,0.856,1160.0,5.02454,403.61,1248.0,5650.0,1.37,4.17,12.0216,425.694,PC
4.3954123,2.306,850.0,2.02986,119.282,920.0,4836.0,0.73,4.6,11.9512,177.305,PC
1.42744,1.973,450.0,7.86301,28512.6,3620.0,6000.2,1.33,4.36,10.0081,223.145,FP
3.585982,2.384,2920.0,7.955706942000002,442.89,1278.0,6195.0,1.4444420000000004,4.195490199999998,12.1308,489.834,PC
4.3202706,1.211,3400.0,10.004866699999996,88.2086,853.0,6287.0,1.472908994,4.192264999999999,12.7584,691.697,PC
2.6834113,1.146,760.0,2.33576,168.322,1003.0,5221.0,0.76,4.62,11.812,185.25,FP
12.2740928,3.532,14450.0,12.7514,50.0141,740.0,5674.0,1.05,4.4,11.2056,243.002,PC
2.3757662,3.323,7500.0,19.1019,2544.85,1978.0,6676.0,2.2,3.9,12.9978,1367.43,PC
5.7152049,2.783,2080.0,10.4523,213.024,1064.0,5845.0,2.25,3.75,12.5452,1010.35,PC
16.3558787,4.674,1220.0,3.48406,68.1566,800.0,5740.0,1.0,4.45,11.2452,243.519,APC
3.5322939,1.901,2450.0,3.40196,64.0026,787.0,4003.0,0.66,4.59,12.8398,153.899,PC
14.4348737,6.023,1640.0,8.117,220.777,1073.0,5834.0,1.93,3.89,11.9824,665.929,PC
12.320331,2.327,5790.0,5.10721,7.71974,464.0,4103.0,0.65,4.62,12.73,153.444,PC
9.5730706,3.7949677,370.8091141,2.3053058,186.024825,941.9166541,6101.0,1.11672,4.38774,7.757,62.7792,CP
4.040413,3.5274466,143.394396,1.5473747,587.586178,1255.7050544,6101.0,1.11672,4.38774,7.757,62.7792,CP
0.7676706,1.057,340.0,2.98877,2825.39,2031.0,6377.0,1.53,4.17,11.1315,417.852,FP
12.2788421,4.387,4960.0,9.64521,84.8171,845.0,5596.0,1.39,4.15,12.955,705.399,PC
